NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC
AbstractNetworkTopologySnitch,4.33,1,0,1,1,1,1,0,0,1,1,1,0,44,0,0,0,6,3,0,0,13,1,
AlibabaCloudSnitch,3.75,0,0,1,3,0,0,0,0,2,4,0,0,101,0,0,8,0,4,0,0.33,15,1,
DynamicEndpointSnitchMBean,0,0,0,1,0,1,1,0,0,0,0,0,0,37,0,0,0,0,9,0,0,0,1,
Ec2MultiRegionSnitch,1.5,1,0,1,2,0,0,0,0,3,3,1,0,39,1,0,3,0,2,0,1,3,1,
EndpointsForToken,0.91,0,0,1,1,3,4,0,1,1,2,0,0,118,0,1,3,1,11,0,0.03,10,1,
EndpointSnitchInfo,0.86,1,0,1,1,0,0,0,0,0,1,1,0,32,1,0,0,0,7,0,0,6,1,
EndpointSnitchInfoMBean,0,0,0,1,0,3,4,0,0,0,0,0,0,32,0,0,0,1,5,0,0,0,1,
GoogleCloudSnitch,3.75,0,0,1,3,0,0,0,0,2,4,0,0,86,0,0,7,0,4,0,0.33,15,1,
ReplicaTester,1,0,0,1,0,0,0,0,0,1,0,0,0,13,1,0,0,0,2,0,1,2,1,
EndpointTester,1,0,0,1,0,0,0,0,0,1,0,0,0,13,1,0,0,0,2,0,1,2,1,
RackInferringSnitch,0.67,1,0,1,1,0,0,0,0,2,1,1,0,12,0,0,0,0,3,0,1,2,1,
ReconnectableSnitchHelper,2.4,1,0,1,3,0,0,0,0,0,5,1,0,105,0,0,4,0,10,0,0.03,24,1,
ReplicaLayout,1.36,4,0,1,4,0,0,0,0,0,4,4,0,301,0,0,1,0,11,0,0,15,1,
ForTokenRead,1.33,0,0,1,1,0,0,0,0,1,1,0,0,21,1,0,0,0,3,0,0,4,1,
ForToken,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,1,0,1,
ForRange,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,0,1,
ForTokenWrite,1.25,0,0,1,1,0,0,0,0,1,1,0,0,27,1,0,0,0,4,0,0,5,1,
SeedProvider,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,
DynamicEndpointSnitchLongTest,4,3,0,1,3,0,0,0,0,0,3,3,0,76,0,0,0,0,1,0,1,4,1,
DynamicEndpointSnitchTest,1.5,2,0,1,2,0,0,0,0,0,2,2,0,85,0,0,0,0,4,0,0,6,1,
GossipingPropertyFileSnitchTest,1,0,0,1,1,0,0,0,0,0,2,0,0,33,0,0,0,0,3,0,0,3,1,
PendingRangeMapsTest,1,2,0,1,2,0,0,0,0,0,2,2,0,76,0,0,0,0,4,0,0,4,1,
ReplicaLayoutTest,1,0,0,1,1,0,0,0,0,0,1,0,0,46,0,0,0,0,2,0,0,2,1,
ReplicaPlansTest,1,0,0,1,1,0,0,0,0,0,1,0,0,83,0,0,0,0,3,0,0,3,1,
ReplicationFactorTest,1,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0,0,0,5,0,0,5,1,
FakeSimpleStrategy,1,0,0,1,0,0,0,0,0,1,0,0,0,16,0,0,1,0,2,0,1,2,1,
FakeNetworkTopologyStrategy,1,0,0,1,0,0,0,0,0,1,0,0,0,16,0,0,1,0,2,0,1,2,1,
BatchlogCleanup,1.5,1,0,1,1,1,1,0,1,0,1,1,0,20,0,0,3,0,2,0,1,3,1,
BatchlogCleanupCallback,0,0,0,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,
CacheServiceMBean,0,0,0,1,0,2,6,0,0,0,0,0,0,46,0,0,0,0,19,0,0,0,1,
CASRequest,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,1,
DatacenterSyncWriteResponseHandler,2,0,0,1,0,0,0,0,0,1,0,0,0,70,0,0,3,0,3,0,1,6,1,
DatacenterWriteResponseHandler,1.67,0,0,1,0,0,0,0,0,1,0,0,0,34,0,0,1,0,3,0,0,5,1,
DefaultFSErrorHandler,4,3,0,1,2,0,0,0,0,0,3,2,0,69,0,0,1,0,3,0,1,12,1,
GCInspectorMXBean,0,0,0,1,0,1,1,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,1,
IEndpointLifecycleSubscriber,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0,0,0,5,0,0,0,1,
NativeAccessMBean,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,1,
StartupCheck,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,1,0,1,
StorageProxyMBean,0,0,0,1,0,2,14,0,0,0,0,0,0,82,0,0,0,0,59,0,0,0,1,
StorageServiceMBean,0,0,0,1,0,3,116,0,0,0,0,0,0,806,0,0,0,0,226,0,0,0,1,
TruncateResponseHandler,1.6,0,0,1,2,0,0,0,1,0,3,0,0,65,0,0,6,0,5,0,0.5,8,1,
JoinTokenRingTest,1,3,0,1,1,0,0,0,0,0,3,1,0,22,0,0,0,0,2,0,0,2,1,
OptionalTasksTest,1,0,0,1,2,0,0,0,0,0,4,0,0,55,0,0,2,0,3,0,1,3,1,
PaxosStateTest,0.67,0,0,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,3,0,0,2,1,
RMIServerSocketFactoryImplTest,1,0,0,1,1,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,1,1,1,
StorageServiceAccessor,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,1,1,
BinLogArchiver,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,
ConfigurationLoader,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,2,1,0,1,0,1,
CassandraRelevantPropertiesTest,1,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,1,0,8,0,1,8,1,
TestLoader,0.5,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,1,1,1,
OverrideConfigurationLoader,1,0,0,1,0,0,0,0,1,0,0,0,0,19,1,0,1,0,2,0,0,2,1,
YamlConfigurationLoaderTest,1,0,0,1,1,0,0,0,0,0,1,0,0,24,0,0,0,0,1,0,1,1,1,
CassandraException,1,0,0,1,0,0,0,0,0,3,0,0,0,21,0,0,1,22,3,0,1,3,1,
TransportException,0,0,0,1,0,1,4,0,0,0,0,0,0,12,0,0,0,25,2,0,0,0,1,
OperationExecutionException,1,0,0,1,0,0,0,0,0,5,0,0,0,31,1,0,0,0,2,0,1,2,1,
Serializer,1.75,2,0,1,2,0,0,0,0,0,2,2,0,24,0,0,0,0,4,0,0.33,7,1,
1,1,2,0,1,1,0,0,0,0,1,2,1,0,20,0,0,0,0,3,0,0.33,3,1,
AuthenticateMessageTest,1,0,0,1,1,0,0,0,0,1,2,0,0,15,0,0,0,0,2,0,0,2,1,
PrepareMessageTest,1,0,0,1,0,0,0,0,0,1,0,0,0,15,0,0,0,0,2,0,0,2,1,
BatchlogManagerMBean,0,0,0,1,0,1,1,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,1,
AsyncChannelPromise,1,0,0,1,0,0,0,0,0,1,0,0,0,132,0,0,1,0,23,0,0,23,1,
AsyncMessageOutputPlus,2.17,0,0,1,0,0,0,0,0,1,0,0,0,92,0,0,7,0,6,0,0.3,13,1,
BufferPoolAllocator,1,0,0,1,1,0,0,0,0,1,1,0,0,86,0,0,1,2,9,0,0.21,9,1,
Wrapped,1.67,0,0,1,1,0,0,0,0,5,1,0,0,27,0,0,1,0,3,0,0,5,1,
FrameDecoderLZ4,1.42,1,0,1,2,0,0,0,0,2,6,1,0,107,1,0,4,0,12,0,0.02,17,1,
FrameDecoderUnprotected,1,0,0,1,2,0,0,0,0,2,6,0,0,43,1,0,0,0,8,0,0.05,8,1,
FutureResult,1,0,0,1,0,0,0,0,1,1,0,0,0,21,0,0,1,0,2,0,1,2,1,
InboundMessageCallbacks,0,0,0,1,0,0,0,0,0,0,0,0,0,63,0,0,0,0,11,0,0,0,1,
LatencyConsumer,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,
LocalBufferPoolAllocator,1.5,1,3,1,1,0,0,0,0,2,1,1,0,33,0,0,2,0,4,0,1,6,1,
MessagingServiceMBean,0,0,0,1,0,2,3,0,0,0,0,0,0,108,0,0,0,0,27,0,0,0,1,
Limit,0,0,0,1,0,1,3,0,0,0,0,0,0,53,0,0,0,2,7,0,0,0,1,
OutboundMessageCallbacks,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,1,
Pruner,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,1,
Concurrent,1.62,0,0,1,0,0,0,0,1,0,0,0,0,74,0,0,4,0,8,0,0.14,13,1,
LogbackFilter,4,0,0,1,0,0,0,0,0,1,0,0,0,48,0,0,2,0,2,0,0,8,1,
AsyncChannelPromiseTest,1,1,0,1,1,0,0,0,0,1,1,1,0,47,0,0,0,0,6,0,0,6,1,
Matcher,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,1,0,1,
SocketUtils,2,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,1,2,1,
VerbTest,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,1,1,1,
WriteCallbackInfoTest,0.67,2,0,1,3,0,0,0,0,0,3,2,0,48,0,0,0,0,3,0,0,2,1,
IMeasurableMemory,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1,0,1,0,1,
CacheProvider,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,
CacheSize,0,0,0,1,0,1,4,0,0,0,0,0,0,12,0,0,0,1,4,0,0,0,1,
NopCacheProvider,1,0,0,1,1,0,0,0,0,0,1,0,0,71,0,0,0,0,1,0,1,1,1,
RefCountedMemory,1.67,0,3,0,0,0,0,0,0,1,0,0,0,50,2,0,2,0,6,0,0.1,10,1,
SerializingCacheProvider,1,1,0,1,1,0,0,0,0,0,1,1,0,41,0,0,0,0,1,0,1,1,1,
RowCacheSerializer,1.5,3,0,1,3,0,0,0,0,0,4,2,0,32,0,0,0,0,4,0,1,6,1,
AutoSavingCacheTest,1.25,0,0,1,5,0,0,0,0,0,6,0,0,63,0,0,2,0,4,0,0.17,5,1,
1,4,0,0,1,1,0,0,0,0,1,1,0,0,21,0,0,0,0,1,0,1,4,1,
UncomplainingRunnable,1,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,1,0,2,0,1,2,1,
JMXEnabledThreadPoolExecutorMBean,0,0,0,1,0,0,0,0,0,0,0,0,0,30,4,0,0,1,4,0,0,0,1,
ResizableThreadPool,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,3,4,0,0,0,1,
WaitQueueTest,2,0,0,1,0,0,0,0,0,0,0,0,0,88,0,0,0,0,4,0,0,8,1,
DecimalSerializerTest,1,0,0,1,1,0,0,0,0,0,2,0,0,25,0,0,0,0,1,0,1,1,1,
TimeSerializerTest,1,0,0,1,1,0,0,0,0,0,4,0,0,217,0,0,0,0,17,0,0.01,17,1,
AbstractAllocator,1,1,0,1,3,6,8,0,0,0,3,1,0,62,0,0,0,2,5,0,0,5,1,
CloningBTreeRowBuilder,1,0,0,1,0,0,0,0,1,1,0,0,0,22,0,0,1,0,3,0,1,3,1,
BufferPools,1,0,0,1,0,0,0,0,0,0,0,0,0,49,0,0,5,0,3,0,0,3,1,
ContextAllocator,1.33,0,1,1,1,0,0,0,2,1,1,0,0,30,0,0,2,0,3,0,0,4,1,
MemtableBufferAllocator,0.8,1,0,1,4,1,1,0,0,1,6,1,0,24,1,0,0,1,5,0,0,4,1,
EnsureOnHeap,0,0,0,1,0,0,0,0,0,1,0,0,0,133,0,0,0,2,8,0,0,0,1,
CloneToHeap,1.33,6,0,1,5,2,2,0,0,2,7,4,0,73,1,0,0,0,9,0,0.17,12,1,
1,1,0,0,1,1,0,0,0,0,1,2,0,0,7,0,0,0,0,1,0,1,1,1,
2,1,1,0,1,1,0,0,0,0,1,2,1,0,15,0,0,0,0,3,0,1,3,1,
NoOp,1,0,0,1,0,0,0,0,0,2,0,0,0,47,1,0,0,0,9,0,0,9,1,
HeapPool,1,0,0,1,1,0,0,0,0,1,1,0,0,32,0,0,0,0,2,0,1,2,1,
Allocator,1,1,0,1,1,0,0,0,1,2,1,1,0,19,0,0,1,0,3,0,0,3,1,
SubAllocator,2,2,0,1,1,2,3,0,0,0,2,1,0,117,0,0,5,0,10,0,0.42,20,1,
NativePool,1,0,0,1,0,0,0,0,0,1,0,0,0,13,0,0,0,0,2,0,1,2,1,
IfExistsCondition,1,0,1,1,0,0,0,0,0,1,0,0,0,14,0,0,0,0,2,0,0,2,1,
IfNotExistsCondition,1,0,1,1,0,0,0,0,0,1,0,0,0,14,0,0,0,0,2,0,0,2,1,
AggregateFunction,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,1,1,0,1,0,1,
Aggregate,0,0,0,1,0,1,2,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,1,
UDFContext,0,0,0,1,0,0,0,0,0,0,0,0,0,76,0,0,0,0,8,0,0,0,1,
NativeAggregateFunction,1,0,0,1,0,0,0,0,0,2,0,0,0,12,1,0,0,0,2,0,1,2,1,
NativeFunction,1,0,0,1,1,0,0,0,0,1,1,0,0,12,0,0,0,12,2,0,1,2,1,
NativeScalarFunction,1,0,0,1,0,0,0,0,0,2,0,0,0,17,1,0,0,10,3,0,0,3,1,
ScalarFunction,0,0,0,1,0,1,1,0,0,0,0,0,0,14,0,0,0,11,2,0,0,0,1,
1,1,0,0,1,1,0,0,0,0,3,1,0,0,8,0,0,0,0,1,0,1,1,1,
2,2,0,0,1,1,0,0,0,0,3,1,0,0,11,0,0,0,0,1,0,1,2,1,
3,2,0,0,1,1,0,0,0,0,3,1,0,0,11,0,0,0,0,1,0,1,2,1,
4,3,2,0,1,2,0,0,0,0,3,2,2,0,21,0,0,1,0,1,0,1,3,1,
5,3,1,0,1,1,0,0,0,0,3,1,1,0,20,0,0,1,0,1,0,1,3,1,
6,3,1,0,1,2,0,0,0,0,3,3,1,0,12,0,0,0,0,1,0,1,3,1,
7,3,1,0,1,2,0,0,0,0,3,3,1,0,12,0,0,0,0,1,0,1,3,1,
8,3,1,0,1,2,0,0,0,0,3,2,1,0,11,0,0,0,0,1,0,1,3,1,
TokenFct,1.67,3,0,1,1,0,0,0,0,3,3,1,0,32,0,0,1,0,3,0,0,5,1,
UDHelper,2.4,0,0,1,1,0,0,0,0,0,1,0,0,110,0,0,1,0,10,0,0.02,24,1,
CastFctsTest,1,0,0,1,0,0,0,0,0,1,0,0,0,291,0,0,0,0,7,0,0,7,1,
OperationFctsTest,1,0,0,1,0,0,0,0,0,1,0,0,0,833,0,0,0,0,13,0,0.01,13,1,
TimeFctsTest,1,7,0,1,7,0,0,0,0,0,16,4,0,131,0,0,6,0,14,0,0.68,14,1,
ParsedComparator,0,0,0,1,0,1,1,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,1,
null,2,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,2,1,
CollectionPathSerializer,1,0,0,1,2,0,0,0,0,0,6,0,0,22,0,0,0,0,4,0,0,4,1,
FrozenType,1.14,1,0,1,1,0,0,0,0,1,1,1,0,42,0,0,0,0,7,0,0,8,1,
PartitionerDefinedOrder,1.08,0,0,1,0,0,0,0,0,1,0,0,0,79,0,0,1,0,12,0,0.02,13,1,
AbstractCompositeTypeTest,1,0,0,1,1,0,0,0,0,0,2,0,0,30,0,0,0,0,2,0,0,2,1,
BytesTypeTest,1,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,2,0,2,0,0,2,1,
CollectionTypeTest,2.29,2,0,1,3,0,0,0,0,0,4,2,0,175,0,0,0,0,7,0,0.71,16,1,
CompositeTypeTest,2.23,7,0,1,6,0,0,0,0,0,10,4,0,302,0,0,5,0,13,0,0.15,29,1,
DecimalTypeTest,1.33,0,0,1,0,0,0,0,0,0,0,0,0,71,0,0,6,0,3,0,1,4,1,
IntegerTypeTest,1.27,0,0,1,0,0,0,0,1,0,0,0,0,164,0,0,1,0,11,0,0.82,14,1,
JsonConversionTest,1,0,0,1,1,0,0,0,0,0,1,0,0,291,0,0,1,0,32,0,0,32,1,
ReversedTypeTest,1,1,0,1,2,0,0,0,0,0,3,1,0,15,0,0,0,0,1,0,1,1,1,
RoundTripTest,1,0,0,1,16,0,0,0,0,0,27,0,0,90,0,0,0,0,8,0,0.04,8,1,
SimpleDateTypeTest,2,0,0,1,1,0,0,0,0,0,2,0,0,127,0,0,0,0,2,0,0,4,1,
TimeTypeTest,1,0,0,1,2,0,0,0,0,1,4,0,0,55,0,0,0,0,2,0,0,2,1,
TypeCompareTest,1.67,0,0,1,6,0,0,0,0,0,7,0,0,101,0,0,0,0,6,0,0.2,10,1,
TypeParserTest,1,0,0,1,1,0,0,0,0,0,1,0,0,77,0,0,0,0,4,0,0,4,1,
AbstractGettableByIndexData,1.15,1,0,1,1,0,0,0,0,0,1,1,0,388,9,0,1,3,40,0,0.31,46,1,
LocalDate,1.43,0,0,1,0,0,0,0,0,0,0,0,0,171,0,0,4,0,14,0,0.01,20,1,
AbstractGettableData,0.97,0,0,0,0,0,0,0,0,1,0,0,0,296,9,0,0,1,32,0,0,31,1,
GettableByIndexData,0,0,0,1,0,0,0,0,0,0,0,0,0,559,0,0,0,5,30,0,0,0,1,
CodecUtils,2.31,0,0,1,0,0,0,0,0,0,0,0,0,240,0,0,2,0,13,0,0,30,1,
Builder,1.72,0,0,1,1,1,5,0,0,0,8,0,0,284,0,0,5,0,18,0,0.04,31,1,
GettableByNameData,0,0,0,1,0,0,0,0,0,0,0,0,0,560,0,0,0,3,30,0,0,0,1,
Metadata,4.67,0,0,1,2,0,0,0,0,0,3,0,0,101,0,0,0,0,3,0,0,14,1,
ParseUtils,6.19,0,0,1,0,0,0,0,1,0,0,0,0,598,0,0,1,0,21,0,0,130,1,
SettableByNameData,0,0,0,1,0,0,0,0,0,0,0,0,0,587,0,0,0,0,32,0,0,0,1,
TupleType,1.62,1,0,1,1,1,4,0,2,1,1,1,0,169,0,0,3,0,13,0,0.05,21,1,
TypeTokens,0.5,0,0,1,0,0,0,0,0,0,0,0,0,130,0,0,0,0,2,0,1,1,1,
Bytes,2.88,0,0,1,0,0,0,0,3,0,0,0,0,193,0,0,3,0,8,0,0,23,1,
ClusteringColumnRestrictions,2.75,0,3,1,0,0,0,0,0,1,0,0,0,189,4,0,2,0,12,0,0.08,33,1,
RestrictionSetWrapper,1,0,0,1,0,0,0,0,0,0,0,0,0,85,7,0,1,1,15,0,0.86,15,1,
PartitionKeyRestrictions,0,0,0,1,0,0,0,0,0,0,0,0,0,38,7,0,0,3,7,0,0,0,1,
Restrictions,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0,0,0,6,7,0,0,0,1,
TermSlice,2.4,0,0,1,0,1,5,0,0,0,0,0,0,152,0,0,2,0,10,0,0,24,1,
EQRestriction,1,0,0,0.5,0,0,0,0,0,1,0,0,0,52,1,0,1,0,8,0,0.05,8,1,
SliceRestriction,1.45,0,1,1,1,0,0,0,1,1,6,0,0,83,2,0,1,0,11,0,0.42,16,1,
AuthenticationStatement,0.8,1,0,1,2,0,0,0,0,1,2,1,0,36,0,0,0,6,5,0,0,4,1,
AuthorizationStatement,1.33,1,0,1,2,0,0,0,0,1,4,1,0,38,0,0,0,6,6,0,0,8,1,
DeleteStatement,2.6,5,0,1,1,0,0,0,0,1,5,1,0,160,0,0,0,0,5,0,0,13,1,
DropRoleStatement,2.5,2,0,1,6,0,0,0,1,2,7,2,0,62,4,0,2,0,6,0,0.3,15,1,
GrantPermissionsStatement,1.33,4,0,0.75,2,0,0,0,0,3,4,2,0,21,1,0,0,0,3,0,1,4,1,
PermissionsManagementStatement,2,1,1,1,5,0,0,0,3,2,6,1,0,55,2,0,3,2,4,0,0.33,8,1,
GrantRoleStatement,1,1,1,1,1,0,0,0,0,3,1,1,0,25,1,0,0,0,4,0,0,4,1,
RoleManagementStatement,1.5,1,0,1,3,0,0,0,1,2,4,1,0,33,3,0,2,2,4,0,0.33,6,1,
ListPermissionsStatement,2,4,1,1,10,0,0,0.5,2,2,13,2,0,112,3,0,7,0,8,0,0.1,16,1,
ListRolesStatement,1.89,1,1,1,9,0,0,0,1,2,13,1,0,106,3,0,6,1,9,0,0.05,17,1,
ListUsersStatement,1.5,2,2,1,4,0,0,0,0,3,4,2,0,37,0,0,3,0,2,0,0,3,1,
PropertyDefinitions,1.92,1,0,1,1,1,2,0,0,0,1,1,0,119,0,0,3,2,12,0,0.27,23,1,
RevokePermissionsStatement,1.25,4,1,0.75,2,0,0,0,0,3,4,2,0,26,1,0,0,0,4,0,0.33,5,1,
RevokeRoleStatement,1,1,1,1,1,0,0,0,0,3,1,1,0,25,1,0,0,0,4,0,0,4,1,
null,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,1,1,1,
UpdatesCollector,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,
UpdateStatement,2.2,3,0,1,2,0,0,0,1,1,3,2,0,292,0,0,1,0,5,0,0,11,1,
UseStatement,1,3,0,1,3,0,0,0,0,1,3,3,0,48,0,0,1,0,8,0,0.05,8,1,
AlterRoleStatementTest,1,0,0,1,0,0,0,0,0,0,0,0,0,46,0,0,0,0,6,0,0,6,1,
CreateRoleStatementTest,1,0,0,1,0,0,0,0,0,1,0,0,0,44,0,0,0,0,6,0,0,6,1,
CreateUserStatementTest,1,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,3,1,
DescribeStatementTest,1.07,0,0,1,2,0,0,0,0,1,7,0,0,765,0,0,0,0,29,0,0,31,1,
SelectStatementTest,1,3,0,1,2,0,0,0,0,0,3,2,0,30,0,0,1,0,3,0,0,3,1,
SecondaryIndexBuilder,0.5,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,1,2,0,0,1,1,
TargetParser,3.5,3,0,1,3,0,0,0,0,0,3,3,0,61,0,0,3,0,2,0,0,7,1,
AggregateFunctionSelector,1.2,5,0,1,2,0,0,0,1,1,5,2,0,39,0,0,1,0,5,0,0.5,6,1,
Selector,0,0,0,1,0,3,4,0,0,0,0,0,0,176,0,0,0,7,5,0,0,0,1,
AliasedSelectable,1,3,0,1,3,0,0,0,1,0,3,3,0,61,0,0,2,0,5,0,1,5,1,
Factory,0.5,1,0,1,1,1,13,0,0,0,1,1,0,132,0,0,0,10,14,0,0,7,1,
ForwardingFactory,0.86,0,0,2,0,0,0,0,0,1,0,0,0,75,0,0,0,1,14,0,0,12,1,
CollectionFactory,1.11,0,4,1,0,0,0,0,2,1,0,0,0,73,0,0,2,0,9,0,0.54,10,1,
ColumnFilterFactory,1,0,0,1,2,0,0,0,0,0,2,0,0,103,0,2,0,2,4,0,0,4,1,
PrecomputedColumnFilter,1,0,0,1,0,0,0,0,0,1,0,0,0,18,0,0,1,0,2,0,1,2,1,
OnRequestColumnFilterFactory,1.5,1,0,1,1,0,0,0,0,1,1,1,0,23,0,0,2,0,2,0,1,3,1,
ElementsSelector,1.7,1,0,1,1,0,0,0,1,1,1,1,0,289,3,0,1,2,10,0,0.08,17,1,
AbstractFactory,1,0,0,1,0,0,0,0,1,1,0,0,0,28,0,0,3,2,4,0,0.33,4,1,
ElementSelector,1.6,0,0,0.67,1,0,0,0,0,2,1,0,0,42,1,0,2,0,5,0,1,8,1,
FieldSelector,1.25,0,0,1,1,0,0,0,1,1,1,0,0,89,2,0,3,0,8,0,0.57,10,1,
ScalarFunctionSelector,1.5,3,0,1,1,0,0,0,0,1,3,1,0,31,0,0,0,0,4,0,0,6,1,
SelectionColumns,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,
TermSelectionTest,1,4,0,1,5,0,0,0,0,1,6,3,0,673,0,0,0,0,10,0,0,10,1,
AlterViewStatement,1.83,2,0,1,1,0,0,0,1,1,2,1,0,86,0,0,2,0,6,0,1,11,1,
Raw,1.5,2,0,1,2,0,0,0,2,1,4,1,0,17,0,0,2,0,2,0,1,3,1,
CreateKeyspaceStatement,1.62,0,0,1,1,0,0,0,1,1,3,0,0,99,0,0,3,0,8,0,0,13,1,
KeyspaceAttributes,1.67,1,0,0.25,2,1,1,0,1,1,6,1,0,57,2,0,2,0,6,0,0,10,1,
CreateTriggerStatement,1.83,1,0,1,1,0,0,0,0,1,1,1,0,94,0,0,4,0,6,0,0.4,11,1,
DropKeyspaceStatement,1.33,0,0,1,0,0,0,0,0,1,0,0,0,59,0,0,1,0,6,0,0,8,1,
DropTriggerStatement,1.67,0,0,1,0,0,0,0,0,1,0,0,0,79,0,0,3,0,6,0,0.4,10,1,
DropViewStatement,1.67,0,0,1,0,0,0,0,0,1,0,0,0,72,0,0,2,0,6,0,1,10,1,
CBCodec,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,1,
Client,5.17,7,0,1,9,0,0,0.5,0,1,12,7,1000,226,0,0,1,0,6,0,0.6,31,1,
Tracker,0,0,0,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,
Factory,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,
ServerError,1,0,0,1,0,0,0,0,0,3,0,0,0,17,0,0,0,0,3,0,1,3,1,
CBUtilTest,1.6,0,0,1,0,0,0,0,0,0,0,0,0,66,0,0,2,0,5,0,1,8,1,
Collector,1.82,0,0,1,4,3,3,0,0,0,13,0,0,93,5,0,6,0,11,0,0.07,20,1,
Serializer,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,4,0,0,0,1,
AbstractCell,2.8,0,0,1,2,0,0,0,0,1,3,0,0,198,0,0,0,0,20,0,0,56,1,
AbstractRangeTombstoneMarker,1.11,0,0,1,0,1,7,0,0,0,0,0,0,52,0,0,1,0,9,0,0.11,10,1,
AbstractUnfilteredRowIterator,1,0,0,1,0,0,0,0,4,1,0,0,0,66,0,0,7,3,9,0,0,9,1,
ArrayCell,1.25,0,0,1,5,0,0,0,2,1,6,0,0,79,0,0,6,0,12,0,0.18,15,1,
BufferCell,0.67,0,0,1,0,0,0,0,1,1,0,0,0,112,0,0,6,0,3,0,0,2,1,
EmptyCellPath,1,0,0,1,0,0,0,0,0,1,0,0,0,22,0,0,0,0,4,0,0,4,1,
Cells,4.27,0,0,1,2,0,0,0,0,0,3,0,0,344,0,0,0,0,15,0,0,64,1,
CounterCells,1,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,0,2,0,1,2,1,
LazilyInitializedUnfilteredRowIterator,1.15,0,0,1,0,0,0,0,1,1,0,0,0,77,0,0,2,0,13,0,0.42,15,1,
NativeCell,1.36,12,0,1,3,0,0,0,0,1,12,3,0,138,0,0,8,0,14,0,0.18,19,1,
RangeTombstoneBoundaryMarker,1.64,7,0,1,2,1,1,0,1,1,7,2,0,185,0,0,2,0,25,0,0.08,41,1,
RangeTombstoneBoundMarker,1.38,7,0,1,2,0,0,0,1,1,7,2,0,151,0,0,1,0,24,0,0.04,33,1,
RowDiffListener,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0,0,0,0,4,0,0,0,1,
RowIterators,1.5,1,0,1,1,0,0,0,0,0,1,1,0,74,0,0,1,0,4,0,0,6,1,
