NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC
CachedNodeListIterator,1.45,0,5,0.38,2,1,5,0,2,1,3,0,0,77,1,0,5,1,0,11,0,0.2,16,0.9
CurrentNodeListIterator,1.69,0,3,0.88,3,0,0,0,4,1,8,0,0,145,1,0,7,1,0,13,0,0.45,22,0.9
CachedXPathAPI,1.08,0,0,1,4,0,0,0,1,0,8,0,0,273,0,0,1,1,0,12,0,0.04,13,0.9
BoolStack,1.31,0,0,1,0,3,12,0,0,0,0,0,0,154,0,0,3,1,0,13,0,1,17,0.9
BoolStack,1.31,0,0,1,0,0,0,0,0,0,0,0,0,154,0,0,3,1,0,13,0,1,17,0.9
NodeVector,2.6,0,0,1,1,7,25,0.5,0,0,1,0,0,634,0,0,5,2,2,30,0,0.92,78,0.9
SAX2DOM,2,0,0,1,0,1,1,0,0,0,0,0,0,193,17,0,6,2,0,22,0,0.16,44,0.89
TransformerHandlerImpl,1.97,6,0,1,8,1,1,2,3,0,19,3,100,383,0,0,12,3,0,29,0,0.32,57,0.89
DTMIterator,0,0,0,1,0,26,39,0,0,0,0,0,0,306,0,0,3,0,25,25,0,0,0,0.89
Mode,7.17,47,0,1,18,4,6,5,4,0,64,15,110,1408,8,0,20,1,0,29,0,0.17,208,0.89
SQLDocument,4.53,6,1,0.44,10,1,9,3.5,4,4,24,4,1111,871,6,0,65,2,0,17,0,0.38,77,0.89
MatchingIterator,1.4,0,1,0.5,1,0,0,0,1,1,2,0,0,77,0,0,2,1,0,10,0,0.81,14,0.89
IntegerArray,1.88,0,0,1,0,7,23,0,1,0,0,0,0,201,0,0,4,2,0,24,0,0.76,45,0.89
StringToStringTable,2.36,0,0,1,0,1,2,0,0,0,0,0,0,194,0,0,4,1,0,11,0,0.97,26,0.89
ToHTMLStream,4.53,10,9,0.68,13,0,0,4.5,3,2,53,3,1100,1877,4,0,8,2,0,38,0,0.17,172,0.88
ObjectVector,1.9,0,0,1,0,7,33,0,0,0,0,0,0,357,0,0,4,2,1,21,0,0.85,40,0.88
DTMManagerDefault,4.53,2,0,1,15,6,7,3,3,1,33,2,0,733,5,0,7,1,1,17,1,0.16,77,0.88
TransformBean,1.22,0,0,1,0,0,0,0,0,0,0,0,0,81,0,0,3,1,0,9,0,0,11,0.88
AncestorPattern,2,0,0,1,3,2,2,0,2,5,6,0,0,127,0,0,3,1,0,10,0,0.57,20,0.88
NodeIteratorBase,1.4,0,0,1,1,0,0,0,0,0,2,0,0,138,1,0,6,1,0,10,0,0.31,14,0.88
LookAheadIterator,1,1,0,0.33,3,0,0,0,1,1,8,1,0,44,0,0,1,0,0,8,1,0.76,8,0.88
Function,1.38,0,0,1,3,1,2,0,0,1,3,0,0,95,4,0,1,0,43,8,0,0,11,0.88
FilterExprWalker,1.75,3,4,0.25,9,2,3,0,2,4,21,1,0,279,1,0,5,1,0,16,0,0.49,28,0.88
IntVector,1.95,0,0,1,0,4,8,0,0,0,0,0,0,345,0,0,4,2,1,20,0,0.84,39,0.88
DOMHelper,5.64,4,0,1,7,2,4,3.5,1,0,16,1,0,1124,0,0,9,2,1,25,1,0.06,141,0.88
StringToStringTableVector,1.8,0,0,1,1,0,0,0,1,0,1,0,0,155,0,0,4,1,0,10,0,0.93,18,0.88
Sort,2.63,25,2,1,16,0,0,3,2,2,29,14,101,571,8,0,9,2,0,19,0,0.16,50,0.87
Predicate,3.3,12,0,0.33,18,4,12,2,3,2,35,8,100,514,10,0,10,2,0,23,1,0.31,76,0.86
ExtendedContentHandler,0,0,0,1,0,16,25,0,0,0,0,0,0,236,0,0,3,0,15,19,0,0,0,0.86
SAX2DTM,3.19,5,0,1,18,3,19,3.5,8,3,62,3,101,2266,36,0,31,8,3,75,1,0.1,239,0.86
CastExpr,2.62,3,1,0.67,9,2,2,0,2,2,19,2,0,184,0,0,3,1,0,8,0,1,21,0.86
TestSeq,2.64,16,0,1,7,1,6,0.5,5,0,16,7,10,222,0,0,6,1,0,11,0,0.61,29,0.86
ExtensionNamespacesManager,2.67,3,0,1,3,5,6,0,1,0,17,2,0,264,0,0,3,1,0,9,0,0.25,24,0.86
ExtensionsTable,2.43,3,0,1,7,2,5,0,1,0,12,2,0,171,0,0,2,0,0,7,1,1,17,0.86
ExsltDynamic,6.83,2,0,1,10,0,0,2,0,1,26,2,0,515,6,0,1,0,0,6,0,1,41,0.86
ObjectType,1.12,1,5,1,5,2,3,0,0,1,7,1,0,127,3,0,2,2,0,16,0,0.12,18,0.86
DupFilterIterator,2.12,0,1,0.62,3,0,0,0,2,1,9,0,0,127,0,0,6,1,0,8,0,0.67,17,0.86
HeapNode,0.43,0,0,1,1,1,7,0,0,0,2,0,0,74,0,0,3,1,2,7,0,0.14,3,0.86
SortingIterator,1.82,1,2,0.25,3,0,0,0,2,1,5,1,0,113,0,0,6,1,0,11,0,0.58,20,0.86
StringValueHandler,2.71,0,5,0,0,0,0,0,0,1,0,0,0,89,2,0,5,1,0,7,0,0.38,19,0.86
SerializerTraceWriter,3.2,0,0,1,1,0,0,0,1,1,2,0,0,267,0,0,5,1,0,10,0,0.78,32,0.86
PrecedingIterator,2.12,0,2,1,5,0,0,0,1,2,12,0,0,143,0,0,7,1,1,8,0,0.62,17,0.86
PrecedingIterator,2.12,0,2,1,6,0,0,0,1,2,12,0,0,145,0,0,7,1,1,8,0,0.62,17,0.86
DOM,0,0,0,1,0,15,47,0,0,0,0,0,0,106,0,0,8,0,6,44,0,0,0,0.85
FilterExprIteratorSimple,1.71,3,2,0.21,7,0,0,1,2,4,16,2,10,241,2,0,5,1,0,14,0,0.47,24,0.85
DefaultErrorHandler,2.27,1,0,1,4,0,0,0,0,0,5,1,0,301,0,0,2,0,1,15,2,0.02,34,0.85
XPathParser,2.19,9,0,1,16,2,2,2,8,1,41,5,100,1068,0,0,11,1,0,27,1,0.13,59,0.84
NodeSequence,2.64,1,1,0.5,6,9,25,0,3,2,20,1,0,795,1,0,6,5,4,42,0,0.31,111,0.84
ToXMLSAXHandler,2.09,7,6,1,4,0,0,2,0,2,15,1,1100,605,17,0,1,6,0,44,0,0.1,92,0.84
UnImplNode,1.36,0,0,1,2,1,1,2.5,0,0,2,0,0,1765,0,0,5,18,68,110,0,0.44,150,0.83
LocationPathPattern,1.33,3,0,1,4,2,11,0,1,3,5,2,0,70,6,1,4,2,9,12,0,0.06,16,0.83
TopLevelElement,1.33,0,1,0.08,3,4,10,0,1,1,4,0,0,63,2,0,1,1,12,6,0,0.07,8,0.83
BooleanExpr,1.29,0,3,0.67,2,0,0,0,0,2,2,0,0,39,0,0,1,1,0,7,0,0.4,9,0.83
When,1.83,0,2,1,6,1,1,0,1,2,12,0,0,69,1,0,2,1,0,6,0,0.53,11,0.83
AVTPartXPath,1.14,2,1,1,5,0,0,0,1,1,10,1,0,107,0,0,2,0,0,7,0,1,8,0.83
FuncDocument,6.86,4,2,1,13,0,0,4,0,4,36,3,110,368,0,0,1,0,0,7,0,0.1,48,0.83
TrAXFilter,2.25,3,0,1,4,0,0,0.5,1,1,10,1,0,209,0,0,2,1,0,8,0,0.71,18,0.83
DefaultApplyXSLTProperties,2.2,0,0,1,0,1,2,0,0,1,0,0,0,232,3,0,3,1,0,10,0,0.11,22,0.83
UnionPathIterator,3.38,3,2,0.21,15,1,1,0,2,4,25,2,0,466,2,0,3,1,0,16,0,0.34,54,0.83
ReverseAxesWalker,1.89,2,3,0.5,3,0,0,0,1,4,6,1,0,190,0,0,2,0,0,9,0,0.25,17,0.83
DOMAdapter,1.45,0,0,1,3,3,17,0,3,0,9,0,0,366,2,0,12,9,0,58,0,0.62,84,0.83
Expression,1.47,2,0,0.02,7,21,53,0,2,1,11,2,0,170,12,1,3,3,66,17,0,0.09,25,0.82
TestGenerator,1.08,0,7,1,0,1,1,0,0,4,0,0,0,74,1,0,10,2,0,12,0,0.02,13,0.82
KeyIndex,2.57,1,7,0.12,9,2,4,1,4,1,21,1,0,886,11,0,8,4,0,23,0,0.29,59,0.82
TransformerImpl,4.28,22,0,1,15,4,8,5,7,1,76,3,1110,1089,17,0,24,8,0,39,0,0.19,167,0.82
DTM,0,0,0,1,0,71,158,0,0,0,0,0,0,859,0,0,16,0,14,67,0,0,0,0.81
AbsoluteLocationPath,1.86,0,0,0.33,4,1,1,0,1,2,5,0,0,74,0,0,1,1,0,7,0,1,13,0.8
XslAttribute,9.4,4,2,1,17,2,2,3,2,2,36,3,0,233,0,0,5,1,0,5,0,1,47,0.8
VariableRefBase,3.71,4,1,0.33,4,4,8,0,2,2,11,1,0,138,2,0,2,1,3,7,0,1,26,0.8
FilteredAbsoluteLocationPath,1.86,0,0,0.33,4,0,0,0,1,2,5,0,0,74,0,0,1,1,0,7,0,1,13,0.8
FilterParentPath,2.67,0,0,0.33,5,1,1,0,1,2,7,0,0,111,0,0,3,1,0,6,0,0.7,16,0.8
ParentLocationPath,5.09,2,0,1,6,2,2,0,3,3,18,1,0,175,2,0,5,2,0,11,0,0.76,56,0.8
UnsupportedElement,2.14,2,2,0.12,4,1,1,0,2,1,9,1,0,107,0,0,3,1,0,7,0,0.2,15,0.8
DefaultConnectionPool,3.26,8,0,1,4,2,2,3,0,0,12,3,100,528,1,0,8,3,0,19,0,0.35,62,0.8
TemplateList,5.68,16,0,1,13,2,9,6.5,1,0,55,6,1110,800,0,0,8,0,0,19,0,0.22,108,0.8
ExsltDatetime,2.27,0,0,1,2,0,0,2.5,0,0,2,0,0,917,0,0,9,0,0,44,0,0.21,100,0.8
ApplyXSLTListener,1,0,3,1,0,1,1,0,0,1,0,0,0,63,1,0,2,0,0,5,1,0.5,5,0.8
NodeSet,2.44,0,0,1,3,6,16,2.5,0,0,6,0,0,1251,35,0,8,10,0,61,1,0.31,149,0.8
XPathResultImpl,4.06,2,0,1,5,0,0,0.5,2,0,27,2,0,479,0,0,7,2,0,17,0,0.42,69,0.8
XRTreeFrag,1.67,3,9,0.5,9,1,1,0,2,2,16,2,0,228,2,0,5,2,1,18,0,0.21,30,0.8
XRTreeFragSelectWrapper,1.1,0,7,1,3,0,0,0,0,3,7,0,0,140,0,0,1,1,0,10,0,0.08,11,0.8
FuncLast,1.75,1,2,1,5,0,0,0,0,2,6,1,0,64,1,0,2,0,0,4,0,0.17,7,0.8
FuncPosition,2.75,1,2,1,7,0,0,0.5,0,2,12,1,0,89,1,0,2,0,0,4,0,0.17,11,0.8
FilterExprIterator,1.42,0,0,0.2,5,0,0,0,2,5,7,0,0,166,1,0,5,1,0,12,0,0.6,17,0.8
MatchPatternIterator,5.5,3,0,0.29,8,0,0,0,2,4,37,2,0,232,1,0,5,0,0,6,0,0.9,33,0.8
OneStepIterator,2.43,0,2,1,6,0,0,0,1,6,13,0,0,267,0,0,3,1,0,14,0,0.42,34,0.8
Stack,1.5,0,0,1,0,1,9,0,1,0,0,0,0,76,0,0,3,1,0,10,1,0.89,15,0.8
StringVector,1.91,0,0,1,0,7,22,0,0,0,0,0,0,180,0,0,5,1,0,11,0,0.94,21,0.8
SuballocatedIntVector,3.2,0,0,1,0,15,77,0,0,0,0,0,0,470,0,0,10,2,0,20,0,0.57,64,0.8
DOM2Helper,1.45,0,3,0,2,0,0,0,0,1,2,0,0,255,3,0,1,2,0,11,0,0.02,16,0.8
TransformerIdentityImpl,2.76,3,0,1,11,0,0,3,2,1,32,3,0,1304,0,0,15,6,0,45,3,0.21,124,0.8
DTMDefaultBase,2.82,4,0,1,9,70,166,2.5,7,0,29,2,0,2152,10,0,27,10,10,93,1,0.12,262,0.79
ToSAXHandler,1.93,1,2,0.23,2,1,4,1,1,1,3,1,0,375,3,0,4,5,3,27,0,0.22,52,0.79
ToHTMLSAXHandler,1.48,3,5,0.67,2,0,0,2,0,2,5,1,0,646,17,0,2,8,0,42,0,0.07,62,0.79
IncrementalSAXSource_Filter,2.36,0,0,1,5,3,4,0,1,0,12,0,0,659,28,0,13,7,0,42,1,0.24,99,0.79
DecimalFormatProperties,1.04,0,3,0.17,3,2,2,0,1,2,6,0,0,325,21,0,3,4,0,27,1,0.65,28,0.79
DTMNodeProxy,1.74,0,0,1,6,7,15,3,1,0,28,0,0,1920,0,0,9,23,0,120,2,0.18,209,0.78
Number,4.08,38,2,1,15,0,0,0,6,2,40,15,100,445,2,0,17,2,0,13,0,0.37,53,0.78
CompareGenerator,1.1,0,5,1,1,3,3,0,0,4,1,0,0,74,1,0,12,2,0,10,0,0.03,11,0.78
ClonedNodeListIterator,1.1,0,5,0,1,0,0,0,1,1,4,0,0,50,0,0,2,2,0,10,0,0.36,11,0.78
NthIterator,1.2,0,2,0.12,1,0,0,0,1,1,2,0,0,74,0,0,3,2,0,10,0,0.58,12,0.78
SmartTransformerFactoryImpl,3,0,0,1,4,0,0,0,0,2,10,0,0,458,0,0,7,4,0,21,0,0.6,63,0.78
SourceTreeManager,2.75,7,0,1,4,3,5,0,2,0,8,4,0,295,0,0,2,2,0,12,1,0.24,33,0.77
XStringForChars,1.17,0,7,1,3,0,0,0,0,3,5,0,0,181,1,0,4,0,0,12,2,0.44,14,0.77
ToTextSAXHandler,1.2,0,4,0.17,0,0,0,0,0,2,0,0,0,292,17,0,0,9,0,41,0,0.02,49,0.77
XObject,1.44,0,0,1,10,78,100,0,0,1,18,0,0,659,32,0,10,3,15,43,0,0.06,62,0.77
TransformApplet,1,4,0,1,1,1,1,1,1,4,7,1,10,207,0,0,2,0,0,6,2,0.4,6,0.75
MyCounter,1.67,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,3,1,1,5,0.75
Import,4,12,2,1,7,0,0,1,1,2,30,3,10,103,0,0,1,1,0,4,0,0.17,16,0.75
Include,4,11,2,1,7,1,1,1,1,2,29,3,10,102,0,0,1,1,0,4,0,0.17,16,0.75
VariableBase,1.88,17,1,1,8,10,19,0,3,2,20,8,0,220,10,0,12,4,2,16,0,0.22,30,0.75
Output,6.44,2,2,1,8,2,4,0.5,0,2,14,2,0,353,3,0,15,2,0,9,0,0.36,58,0.75
UnresolvedRef,2,0,1,1,7,0,0,0,2,3,10,0,0,70,0,0,2,1,0,7,0,0.47,14,0.75
JNDIConnectionPool,1.58,0,0,1,0,0,0,0,0,0,0,0,0,266,0,0,6,4,0,19,0,0.1,30,0.75
Attribute,1.09,3,0,1,3,0,0,2,1,0,6,1,0,377,0,0,2,11,0,45,0,0.06,49,0.75
FuncFormatNumb,3,0,2,1,10,0,0,0.5,0,5,22,0,0,134,0,0,1,0,0,4,0,0,12,0.75
VarNameCollector,1,1,1,1,1,1,1,0,1,1,1,1,0,44,2,0,1,0,0,4,1,1,4,0.75
ProcessorCharacters,2.4,5,2,1,4,1,2,0.5,1,3,14,3,2010,125,0,0,4,1,0,5,0,0.33,12,0.75
ProcessorExsltFunction,6,1,0,1,2,0,0,0,0,4,5,1,0,105,1,0,1,0,0,6,0,0,36,0.75
Redirect,4.56,5,0,1,8,0,0,1,0,0,18,2,1,279,0,0,4,0,0,9,0,0.17,41,0.75
OutlineableChunkEnd,1,0,0,1,0,0,0,0,0,2,0,0,0,42,3,0,1,0,0,4,0,0,4,0.75
OutlineableChunkStart,1,0,0,1,0,0,0,0,0,2,0,0,0,42,3,0,1,0,0,4,0,0,4,0.75
StringStack,1,0,0,1,0,0,0,0,0,1,0,0,0,15,0,0,1,0,0,3,0,0,3,0.75
SingleNodeCounter,4.25,0,0,0.42,4,0,0,0,2,1,7,0,0,100,1,1,2,0,1,4,1,0.33,17,0.75
TemplatesHandlerImpl,1.88,17,0,1,7,1,1,1,3,0,48,4,10,279,11,0,6,4,0,17,0,0.52,32,0.75
XPathExpressionContext,1,2,0,1,6,3,8,0,0,0,13,1,0,94,0,0,0,2,0,8,0,0,8,0.75
DummyPrefixResolver,1,0,0,1,2,0,0,0,0,0,2,0,0,43,0,0,0,1,0,5,0,0,5,0.75
DTMXRTreeFrag,1.14,0,0,1,1,2,7,0,2,0,1,0,0,40,0,0,3,3,0,7,0,0.33,8,0.75
FunctionDef1Arg,2.14,0,2,1,8,0,0,0,0,3,11,0,0,122,1,0,1,0,9,7,0,0.48,15,0.75
DescendantIterator,4.67,3,1,0.36,10,0,0,1,1,4,31,2,0,281,0,0,4,1,0,9,0,0.57,42,0.75
IteratorPool,1.5,2,0,1,2,1,6,0,1,0,2,2,0,73,0,0,3,0,0,4,0,1,6,0.75
UnionChildIterator,2.75,0,0,1,1,1,1,0,1,6,2,0,0,102,1,0,2,0,0,4,0,1,11,0.75
UnionPattern,3.38,0,1,1,5,2,2,0,1,1,9,0,0,161,1,0,2,1,0,8,0,1,27,0.75
XPathImpl,2.42,1,0,1,10,0,0,0.5,1,0,20,1,0,533,0,0,8,3,0,19,0,0.31,46,0.75
Encodings,3.14,1,0,1,4,0,0,0.5,0,0,7,1,0,404,0,0,5,0,0,14,0,0.14,44,0.75
WriterToUTF8Buffered,4.67,0,0,1,0,1,1,1,0,1,0,0,0,422,1,0,6,2,0,9,0,0.43,42,0.75
MutableAttrListImpl,2,0,0,1,0,0,0,0,0,1,0,0,0,98,0,0,1,0,0,5,0,0,10,0.75
ObjectPool,1.29,4,0,1,4,2,3,0,2,0,5,3,0,134,0,0,3,0,0,7,0,1,9,0.75
DTMNodeIterator,1.44,0,0,1,4,2,2,0,1,0,10,0,0,117,0,0,2,2,0,9,0,0.43,13,0.75
DTMNodeProxyImplementation,2,0,0,1,1,0,0,0,0,0,1,0,0,55,0,0,0,1,0,4,0,0.17,8,0.75
NodeSetDTM,1.73,1,0,1,6,9,17,0,1,1,13,1,0,1169,7,0,7,11,1,56,1,0.16,97,0.75
ToStream,4.92,8,7,0.77,20,0,0,5.5,3,1,62,3,2100,3184,22,0,22,9,3,83,5,0.23,408,0.74
XPathNamespaceImpl,1,0,0,1,0,0,0,0,0,0,0,0,0,247,0,0,2,10,0,39,0,0.17,39,0.74
XNodeSet,2.03,1,0,0.78,9,7,10,0.5,6,3,16,1,0,600,5,0,7,2,3,32,0,0.11,65,0.74
XMLChar,3.73,0,0,1,0,0,0,0,1,0,0,0,0,548,0,0,9,0,0,22,0,0.12,82,0.73
BasisLibrary,4.54,4,0,1,20,0,0,4,0,0,54,3,100,1533,0,0,35,0,0,71,0,0.06,322,0.73
LogicalExpr,2.9,0,1,1,5,0,0,0.5,1,2,10,0,0,185,0,0,6,1,0,10,0,0.69,29,0.73
UnaryOperation,1.4,0,0,1,1,1,1,0,1,1,1,0,0,125,2,0,2,2,4,10,0,0.8,14,0.73
DTMAxisIteratorBase,1.54,0,0,1,1,3,13,0,0,0,1,0,0,241,2,0,6,3,73,13,0,0.19,20,0.73
DTMNamedNodeMap,2.33,0,0,1,2,1,2,0.5,1,0,8,0,0,239,0,0,3,0,0,9,3,0.43,21,0.73
XMLChar,3.67,0,0,1,0,0,0,0,1,0,0,0,0,958,0,0,9,0,0,21,0,0.13,77,0.72
AlternativePattern,1.12,0,0,1,2,1,1,0,1,3,4,0,0,65,0,0,2,2,0,8,0,0.95,9,0.71
AttributeSet,3.29,2,2,1,13,3,3,0,3,2,26,2,0,163,2,0,6,2,0,7,0,0.38,23,0.71
Param,3.57,2,2,0.75,12,1,1,1,0,3,23,2,0,191,0,0,1,2,0,7,0,0.38,25,0.71
KeyIndexHeapNode,1.12,0,2,0.33,2,0,0,0,1,1,3,0,0,106,0,0,3,2,0,8,0,0.52,9,0.71
PredicatedNodeTest,2.65,2,0,0,10,2,2,3,1,2,23,2,0,541,10,1,8,3,21,26,1,0.21,69,0.71
FunctionPattern,2.86,0,4,0.5,4,0,0,0,1,3,5,0,0,190,0,0,2,0,0,7,1,0.87,20,0.71
WriterToASCI,1.25,0,0,1,0,0,0,0,0,1,0,0,0,105,0,0,1,2,0,8,0,0.71,10,0.71
StringToIntTable,2.12,0,0,1,0,1,5,0,0,0,0,0,0,157,0,0,6,1,0,8,0,1,17,0.71
StringToIntTable,2.12,0,0,1,0,1,2,0,0,0,0,0,0,157,0,0,6,1,0,8,0,1,17,0.71
Stylesheet,2.07,3,9,0.5,11,16,17,3.5,3,2,19,2,0,1447,49,0,25,18,2,75,1,0.03,155,0.71
QName,3.11,3,0,1,5,23,45,2,0,0,12,1,0,598,0,0,6,3,0,28,0,0.06,87,0.71
EqualityExpr,5.33,0,1,0.67,5,1,3,3,1,2,14,0,0,278,0,0,3,3,0,12,0,0.85,64,0.7
DOMBuilder,2.24,2,0,1,3,2,2,3,0,0,4,2,0,732,0,0,8,7,0,33,2,0.16,74,0.7
XPathContext,1.42,0,0,1,17,102,199,0,8,1,32,0,0,1240,47,0,26,20,0,83,4,0.09,118,0.7
SerializerBase,1.99,5,0,1,8,1,3,2.5,4,0,32,1,1100,1559,11,0,30,15,9,88,2,0.07,175,0.69
Handler,1,0,0,1,0,0,0,0,0,1,0,0,0,54,0,0,4,0,0,10,4,0.03,10,0.69
Parser,2.53,65,0,1,18,66,140,3,8,0,90,17,100,1468,40,0,30,19,0,77,0,0.05,195,0.69
BitArray,2.88,0,0,1,1,2,5,0,1,0,1,0,0,232,0,0,13,2,0,16,2,0.71,46,0.69
StylesheetHandler,1.82,14,0,1,19,21,49,2,6,1,55,8,100,1518,26,0,31,10,0,76,4,0.04,138,0.68
XSLTProcessorApplet,1.71,2,0,1,3,1,1,0,1,4,5,1,0,637,0,0,21,5,0,24,2,0.15,41,0.68
URI,6.32,0,0,1,4,1,1,4,0,0,21,0,0,1418,0,0,12,7,0,41,0,0.25,259,0.68
TransformerFactoryImpl,3.57,1,0,1,10,5,16,3.5,0,2,22,1,0,830,0,0,11,4,0,23,1,0.23,82,0.68
OpMap,2,1,0,1,6,7,62,0,2,0,19,1,0,370,0,0,6,3,1,21,2,0.33,42,0.68
ElemTemplateElement,2.11,9,19,1,13,16,35,3,3,1,27,6,2100,1543,28,4,15,24,67,88,2,0.06,186,0.68
MyNamespaceContext,1.75,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,4,0,0,7,0.67
SyntaxTreeNode,2.25,7,0,1,12,6,24,3,6,0,29,5,110,890,6,2,14,11,109,57,0,0.08,128,0.67
WithParam,2,1,2,1,9,1,2,0,2,2,18,1,0,161,2,0,4,3,0,9,0,0.31,18,0.67
Step,3.69,3,0,1,12,6,10,3.5,1,3,36,2,0,416,4,0,4,4,0,16,0,0.4,59,0.67
LangCall,1.5,0,0,0.05,3,0,0,0,2,3,5,0,0,48,0,0,2,1,0,4,0,0.67,6,0.67
NameBase,2.6,0,0,0.11,3,0,0,0,2,3,8,0,0,81,0,0,2,1,3,5,0,0.67,13,0.67
ParameterRef,3.33,3,1,1,6,0,0,0.5,1,3,14,1,0,63,0,0,1,0,0,3,1,1,10,0.67
StylesheetComposed,2.82,1,1,1,1,3,4,0,1,3,3,1,0,293,5,1,5,2,1,11,0,0.13,31,0.67
AVTPart,0.5,0,0,1,0,1,4,0,0,0,0,0,0,61,4,0,1,1,2,6,0,0,3,0.67
KeyTable,2.12,7,0,1,13,1,1,0,3,0,30,6,1001,199,0,0,4,1,0,8,0,0.19,17,0.67
ProcessorAttributeSet,0.67,1,2,1,3,0,0,0,0,3,9,1,0,63,0,0,1,0,0,3,0,0,2,0.67
ProcessorTemplateElem,1,2,0,1,3,0,0,0,0,3,9,2,0,84,0,0,1,0,8,4,0,0,4,0.67
ProcessorLRE,7,12,1,1,14,0,0,1,0,4,41,7,2010,265,0,0,1,0,1,5,0,0.17,35,0.67
ProcessorStylesheetElement,1.5,6,0,1,5,0,0,0.5,0,3,22,3,10,91,0,0,1,0,0,4,0,0,6,0.67
MultiHashtable,3.5,0,0,1,0,2,5,0,0,1,0,0,0,27,0,0,1,0,0,2,0,0,7,0.67
AttributeSetMethodGenerator,1,0,5,1,0,0,0,0,3,4,0,0,0,60,0,0,11,2,0,7,0,0,7,0.67
TemplatesImpl,1.72,4,0,1,6,2,3,0,2,0,18,2,0,330,0,0,12,5,0,18,0,0.2,31,0.67
SimpleXSLTServlet,1,0,0,1,0,0,0,0,0,2,0,0,0,42,0,0,1,0,0,2,0,0,2,0.67
XSLTServletWithParams,3.5,0,0,1,0,0,0,0,0,2,0,0,0,95,0,0,1,0,0,4,0,0,14,0.67
XNumber,2.46,0,7,0.5,2,2,2,0,0,2,2,0,0,378,0,0,2,2,0,13,1,0.27,32,0.67
Function2Args,2.38,0,2,1,3,0,0,0,1,3,3,0,0,138,0,0,2,1,12,8,1,0.54,19,0.67
Function3Args,2.38,0,2,1,3,0,0,0,1,4,3,0,0,137,0,0,2,1,5,8,1,0.54,19,0.67
FuncConcat,2.33,0,2,1,4,0,0,0,0,6,4,0,0,54,0,0,1,0,0,3,0,0,7,0.67
FunctionMultiArgs,3,0,2,1,3,0,0,0,1,5,3,0,0,181,0,0,2,1,1,8,1,0.54,24,0.67
FuncCurrent,2.5,3,1,1,7,0,0,0,0,2,9,3,0,38,0,0,1,0,0,2,0,0,5,0.67
FuncFalse,1,0,1,1,1,0,0,0,0,2,1,0,0,23,0,0,1,0,0,2,0,0,2,0.67
FuncNormalizeSpace,2,0,0,0.5,4,0,0,0,0,4,5,0,0,44,0,0,1,0,0,2,0,0,4,0.67
FuncSubstring,4,0,2,1,6,0,0,0,0,5,9,0,0,83,0,0,1,0,0,3,0,0,12,0.67
FuncTrue,1,0,1,1,1,0,0,0,0,2,1,0,0,23,0,0,1,0,0,2,0,0,2,0.67
BasicTestIterator,2.29,3,0,0.14,6,0,0,0,0,4,13,2,0,155,0,0,1,0,8,7,0,0,16,0.67
WalkingIteratorSorted,4,2,0,1,3,0,0,0,0,5,12,1,0,165,0,0,2,0,0,5,0,0.33,20,0.67
Compiler,2.57,2,1,1,37,10,16,3.5,2,1,110,2,0,1115,9,0,7,4,0,47,2,0.02,121,0.67
Operation,1.73,0,0,1,3,1,1,0,1,1,3,0,0,175,2,0,3,3,14,11,0,0.76,19,0.67
Or,1.67,0,0,1,2,0,0,0,0,2,3,0,0,40,0,0,1,0,0,3,0,1,5,0.67
And,1.67,0,0,1,2,0,0,0,0,2,3,0,0,40,0,0,1,0,0,3,0,1,5,0.67
Equals,1.33,0,1,1,2,0,0,0,0,2,4,0,0,41,0,0,1,0,0,3,0,0,4,0.67
Plus,0.67,0,1,1,2,0,0,0,0,2,2,0,0,34,0,0,1,0,0,3,0,0,2,0.67
Minus,0.67,0,1,1,2,0,0,0,0,2,2,0,0,34,0,0,1,0,0,3,0,0,2,0.67
Mult,0.67,0,1,1,2,0,0,0,0,2,2,0,0,33,0,0,1,0,0,3,0,0,2,0.67
Div,0.67,0,1,1,2,0,0,0,0,2,2,0,0,34,0,0,1,0,0,3,0,0,2,0.67
Mod,0.67,0,1,1,2,0,0,0,0,2,2,0,0,34,0,0,1,0,0,3,0,0,2,0.67
Neg,0.67,0,0,1,2,0,0,0,0,2,2,0,0,33,0,0,1,0,0,3,0,0,2,0.67
Bool,1.33,1,0,1,2,0,0,0,0,2,5,1,0,36,0,0,1,0,0,3,0,0,4,0.67
Number,1,1,0,1,2,0,0,0,0,2,4,1,0,37,0,0,1,0,0,3,0,0,3,0.67
ContextMatchStepPattern,5.67,0,1,0.5,6,0,0,1,0,3,18,0,0,124,1,0,1,0,0,3,0,1,17,0.67
CharKey,1,0,0,1,0,1,1,0,0,0,0,0,0,51,0,0,1,1,0,5,0,1,5,0.67
SAXSourceLocator,1.5,0,0,1,0,0,0,0,0,1,0,0,0,140,0,0,2,0,0,8,1,1,12,0.67
DTMAxisIterNodeList,2.8,0,2,1,3,0,0,0,3,1,7,0,0,85,0,0,4,1,0,5,0,1,14,0.67
ParentIterator,2.25,0,0,1,2,1,1,0,0,2,7,0,0,68,0,0,1,1,0,4,0,0.67,9,0.67
