NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC
WMLPElement,0,0,0,1,0,0,0,0,0,0,0,0,0,26,6,0,0,0,1,6,0,0,0,1
WMLPostfieldElement,0,0,0,1,0,0,0,0,0,0,0,0,0,11,4,0,0,0,1,4,0,0,0,1
WMLSelectElement,0,0,0,1,0,0,0,0,0,0,0,0,0,59,16,0,0,0,1,16,0,0,0,1
WMLSetvarElement,0,0,0,1,0,0,0,0,0,0,0,0,0,11,4,0,0,0,1,4,0,0,0,1
WMLSmallElement,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,2,0,0,0,1
WMLStrongElement,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,2,0,0,0,1
WMLTableElement,0,0,0,1,0,0,0,0,0,0,0,0,0,31,8,0,0,0,1,8,0,0,0,1
WMLTdElement,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,2,0,0,0,1
WMLTemplateElement,0,0,0,1,0,0,0,0,0,0,0,0,0,11,6,0,0,0,1,6,0,0,0,1
WMLTimerElement,0,0,0,1,0,0,0,0,0,0,0,0,0,16,4,0,0,0,1,4,0,0,0,1
WMLUElement,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,2,0,0,0,1
WMLWmlElement,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,2,0,0,0,1
1,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,1,1,1
DelayedInput,4,0,0,1,1,0,0,0.5,0,1,1,0,0,410,0,0,10,0,0,8,0,0.19,32,1
DelayedInputStream,2.67,0,0,1,0,0,0,0,0,2,0,0,0,88,0,0,1,0,0,3,0,1,8,1
KeepSocketOpen,2,0,0,1,2,0,0,0,0,0,2,0,0,404,0,0,0,0,0,1,0,1,2,1
Server,4.67,0,0,1,1,0,0,0.5,2,1,3,0,0,113,0,0,3,0,0,3,0,1,14,1
Client,1.55,1,0,1,4,0,0,0,2,1,7,1,0,246,0,0,10,0,0,11,0,0.47,17,1
InputStreamReporter,2,1,0,1,1,0,0,0,0,2,1,1,0,48,0,0,1,0,0,3,0,1,6,1
DatatypeAPIUsage,6,0,0,1,0,0,0,0.5,0,0,0,0,0,73,0,0,0,0,0,1,0,1,6,1
InlineSchemaValidator,7.55,0,0,1,0,0,0,0.5,0,0,0,0,0,648,0,0,14,0,0,11,0,0.16,83,1
ParserAPIUsage,5.5,0,0,1,0,0,0,0.5,0,1,0,0,0,231,0,0,3,0,0,6,0,0.1,33,1
SourceValidator,8.22,0,0,1,0,0,0,0.5,0,0,0,0,0,587,0,0,14,0,0,9,0,0.29,74,1
TypeInfoWriter,4.5,0,0,1,0,0,0,0.5,0,1,0,0,0,588,0,0,13,1,0,16,0,0.29,72,1
AllTests,1,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,2,1
MyErrorHandler,0.75,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,4,0,0,3,1
JAXPSecureProcessingTest,1,0,0,1,1,0,0,0,0,2,1,0,0,611,0,0,7,0,0,46,0,0.16,46,1
JAXPSpecTest,1.64,0,0,1,0,0,0,0,0,1,0,0,0,179,0,0,0,0,0,11,0,0.16,18,1
PropertyTest,1.17,0,0,1,0,0,0,0,0,1,0,0,0,93,0,0,0,0,0,6,0,0.1,7,1
XSSimpleTypeDelegate,1.02,0,0,1,0,0,0,0,1,0,0,0,0,180,1,0,1,1,0,42,0,1,43,0.98
AbstractDOMParser,8.2,19,33,0.33,33,12,14,11.5,6,2,131,7,1110,2571,3,0,51,2,5,46,0,0.5,377,0.97
BaseMarkupSerializer,4.34,24,0,1,10,2,4,5,4,0,50,4,2100,1925,28,0,20,2,5,64,0,0.36,278,0.97
DesignDoc,3.81,1,0,1,3,0,0,4.5,2,0,12,1,0,1148,0,0,5,0,0,43,0,0.4,164,0.97
DeferredDocumentImpl,3.29,2,1,0.06,17,14,40,7,0,5,23,2,0,2113,55,0,24,3,0,80,0,0.35,263,0.97
DTDParser,1,0,0,1,0,0,0,0,1,2,0,0,0,445,11,0,1,1,0,29,0,0,29,0.96
XMLEventFactoryImpl,1,0,0,1,11,0,0,0,0,1,11,0,0,126,0,0,1,1,0,28,0,0.3,28,0.96
DurationImpl,4.25,0,0,1,2,0,0,0,5,1,2,0,0,1870,0,0,12,1,0,48,0,0.1,204,0.96
BuiltinSchemaGrammar,1.24,5,24,1,10,0,0,0.5,0,1,29,4,2000,211,0,0,1,3,0,25,0,0,31,0.95
AttributesImpl,2.54,6,0,1,1,1,1,3,1,0,8,1,1100,352,0,0,3,1,0,24,0,0.21,61,0.95
AttributesProxy,1.6,0,0,1,3,1,1,0,1,0,16,0,0,133,0,0,1,1,0,20,0,1,32,0.95
HTMLTableRowElementImpl,2,0,0,1,4,1,1,0,0,5,5,0,0,241,18,0,2,0,0,21,1,0.01,42,0.95
Writer,3.73,8,0,1,10,1,1,3.5,0,3,21,4,1100,662,3,0,17,1,0,22,0,0.29,82,0.94
XMLDTDHandler,0,0,0,1,0,9,27,0,0,0,0,0,0,343,0,0,2,0,31,22,0,0,0,0.92
Schema4Annotations,1,25,23,1,17,0,0,2.5,1,1,70,10,5000,301,1,0,1,3,0,30,0,0.01,30,0.91
DOMParser,3.6,15,0,0.06,11,16,30,3.5,0,3,31,6,2110,547,10,0,5,1,2,15,0,0.65,54,0.91
NamedNodeMapImpl,3.03,11,0,1,3,9,33,0,1,0,12,3,100,570,0,0,7,0,1,31,0,0.52,94,0.91
ExperimentalTaglet,1.17,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,2,1,0,12,0,0.02,14,0.91
InternalTaglet,1.17,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,2,1,0,12,0,0.02,14,0.91
RewindableInputStream,2.75,2,0,1,2,1,1,0,0,1,3,2,0,155,0,0,7,1,0,12,0,0.62,33,0.91
SchemaParsingConfig,4.04,5,0,0.5,22,1,2,2.5,14,2,60,3,101,1001,1,0,42,1,0,23,0,0.18,93,0.91
StAXEventResultBuilder,1.33,5,0,1,8,1,1,2,3,0,12,3,0,323,0,0,8,3,0,36,0,0.24,48,0.91
StAXStreamResultBuilder,1.65,7,0,1,5,1,1,2,2,0,15,3,0,237,0,0,5,3,0,34,0,0.27,56,0.91
Writer,4.7,1,0,1,1,0,0,2.5,0,1,4,1,0,909,0,0,35,2,0,27,0,0.22,127,0.9
AttributesProxy,1.55,0,0,1,4,1,1,0,1,0,17,0,0,157,0,0,1,2,0,22,0,1,34,0.9
CoreDOMImplementationImpl,6.18,2,0,1,14,3,4,3.5,1,0,22,2,0,657,0,0,18,0,7,17,0,0.06,105,0.9
ValueStoreCache,2.9,14,0,1,9,1,7,0,1,0,17,8,0,226,0,0,5,0,0,10,1,0.47,29,0.9
XSModelImpl,3.18,14,0,1,14,0,0,3.5,8,1,55,3,100,788,15,0,12,3,0,38,0,0.29,121,0.9
DocumentBuilderImpl,2.38,6,0,1,17,1,2,0.5,5,1,38,5,10,317,9,0,17,2,0,16,0,0.51,38,0.9
ValidatorHandlerImpl,2.17,17,0,1,22,1,4,2.5,13,1,61,8,100,1048,21,0,28,5,0,54,0,0.15,117,0.9
ElementImpl,3.92,4,0,0.71,9,15,27,4,1,3,38,2,0,1533,26,0,3,3,93,53,0,0.39,208,0.89
RangeImpl,6.62,1,0,1,5,1,6,4,1,0,14,1,0,2062,0,0,14,0,0,55,0,0.46,364,0.89
XMLEntityScanner,9.23,16,0,1,11,16,64,6.5,4,0,48,3,100,1752,16,0,8,3,1,31,0,0.93,286,0.89
AbstractSAXParser,4.44,24,25,0.5,20,6,11,6.5,5,2,81,9,2110,2324,11,0,27,7,4,52,0,0.22,231,0.89
NonValidatingConfiguration,3.04,3,0,0.55,15,0,0,2,11,2,38,2,0,737,0,0,35,1,0,23,0,0.04,70,0.89
EntityImpl,1.89,0,0,0,1,5,9,0,0,3,1,0,0,282,13,0,9,1,1,18,0,0.05,34,0.89
XSDeclarationPool,1.83,0,0,1,8,6,10,0,8,0,14,0,0,281,0,0,19,1,0,24,0,0.23,44,0.89
XSLoaderImpl,1.2,0,0,1,7,0,0,0,2,0,17,0,0,273,4,0,2,1,0,10,0,0.78,12,0.89
ASCIIReader,1.36,0,0,1,2,0,0,0,1,1,2,0,0,212,0,0,5,0,0,11,0,0.75,15,0.89
Latin1Reader,1.18,0,0,1,0,0,0,0,0,1,0,0,0,182,0,0,3,0,0,11,0,0.75,13,0.89
UTF16Reader,1.8,0,0,1,3,0,0,0,1,1,4,0,0,287,0,0,6,0,0,15,0,0.18,27,0.89
UTF8Reader,6.93,0,0,1,3,0,0,3,1,1,4,0,0,677,0,0,8,0,0,15,0,0.24,104,0.89
XSAllCM,2.73,0,0,1,4,1,1,0,1,0,4,0,0,192,1,0,7,1,0,11,0,0.47,30,0.89
ParentNode,4.18,4,0,0.67,4,4,8,3.5,3,2,17,2,0,962,0,1,4,1,109,34,0,0.21,142,0.88
DefaultXMLDocumentHandler,1,0,0,1,0,0,0,0,3,0,0,0,0,826,2,0,3,6,2,52,0,0,52,0.88
DOMResultAugmentor,1.81,6,0,1,14,1,1,2,3,0,23,4,1,198,0,0,6,3,0,27,0,0.03,49,0.88
DOMResultBuilder,2.07,33,0,1,18,1,1,2.5,6,0,36,17,110,303,0,0,11,3,0,27,0,0.1,56,0.88
AbstractXMLDocumentParser,1,0,0,0.4,1,2,2,0,3,1,3,0,0,763,0,0,4,6,15,51,0,0,51,0.88
AbortHandler,0.98,0,0,1,1,0,0,0,3,0,1,0,0,202,0,0,3,6,0,50,0,0.77,49,0.88
PSVIDocumentImpl,1,0,2,0.06,3,0,0,0,0,5,5,0,0,111,0,0,1,0,0,11,0,0,11,0.88
XSEmptyCM,1.25,0,0,1,0,0,0,0,1,0,0,0,0,107,0,0,2,1,0,8,0,0,10,0.88
EmptyXMLSchema,1,0,0,1,0,0,0,0,1,2,0,0,0,40,0,0,1,1,0,9,0,0,9,0.88
SimpleXMLSchema,1.22,0,0,1,2,0,0,0,3,2,2,0,0,49,0,0,4,1,0,9,0,0,11,0.88
UnparsedEntityCheckingTest,1,0,1,0.36,4,0,0,0,0,3,9,0,0,128,7,0,1,3,0,13,0,0.26,13,0.88
DTDConfiguration,3.08,10,0,0.55,19,0,0,2,12,2,47,4,101,783,0,0,35,1,3,25,0,0.02,77,0.86
SymbolHash,2.67,0,0,1,1,14,94,0,2,0,1,0,0,300,0,0,8,1,0,15,0,0.72,40,0.86
XMLDocumentFragmentScannerImpl,5.52,10,0,0.51,20,13,20,5,9,1,72,5,110,1801,1,0,47,2,4,33,0,0.38,182,0.86
XMLDTDLoader,2.71,12,4,0.66,17,2,2,2,3,1,51,5,1101,447,1,0,13,3,1,21,0,0.3,57,0.86
XSConstraints,8.1,34,0,1,25,0,0,7.5,2,0,99,9,3101,1484,0,0,4,0,0,31,0,0.22,251,0.86
XSImplementationImpl,2.67,0,1,1,6,0,0,0,1,3,11,0,0,86,0,0,1,0,0,6,0,0,16,0.86
ValidationContextImpl,1.07,0,0,1,1,1,1,0,2,0,1,0,0,65,0,0,2,1,0,14,2,0.72,15,0.86
XSObjectListImpl,1.89,0,0,1,1,12,16,0,1,1,1,0,0,227,11,0,5,1,0,19,0,0.54,36,0.86
Xerces,1.22,1,0,1,3,0,0,0,1,0,5,1,0,100,3,0,1,1,0,9,0,0.04,11,0.86
UnparsedEntityHandler,1.86,0,0,1,1,3,5,0,3,0,1,0,0,219,1,0,4,4,0,28,0,0.67,52,0.85
ASModelImpl,1,1,0,1,1,1,3,0,2,0,2,1,0,439,2,0,3,5,0,40,1,0.67,40,0.85
PassThroughFilter,1.84,0,0,1,0,0,0,0,2,0,0,0,0,318,0,0,2,3,1,19,0,0.8,35,0.84
DOMTreeFull,4,0,0,1,0,2,5,0.5,0,4,0,0,0,355,0,0,2,0,0,9,1,0,36,0.83
XMLGrammarCachingConfiguration,1.54,0,0,0,8,1,1,0,4,3,25,0,0,286,5,0,6,0,0,13,0,0.33,20,0.83
InternalEntityMonitor,1.84,1,0,1,2,1,1,0,2,0,2,1,0,181,0,0,2,4,0,25,0,0.84,46,0.83
AttributeMap,5.31,7,7,0.35,6,1,11,5,0,1,27,3,110,562,0,0,1,0,0,16,0,0.43,85,0.83
CharacterDataImpl,2.41,1,0,0,2,2,3,1,0,2,10,1,0,383,7,0,3,1,8,17,0,0.34,41,0.83
XMLStringBuffer,1.55,0,1,1,0,13,32,0,0,1,0,0,0,134,4,0,1,0,0,11,0,1,17,0.83
ByteListImpl,1.86,0,0,1,1,2,2,0,2,1,2,0,0,77,2,0,2,1,2,7,0,0.67,13,0.83
XPathMatcher,7.9,7,0,1,11,1,7,1,5,0,28,5,100,494,0,0,18,0,2,10,1,0.36,79,0.83
DefaultText,1,0,0,1,0,0,0,0,0,2,0,0,0,186,10,0,0,2,1,12,0,0.68,12,0.83
XMLStreamReaderLocation,1.75,0,0,1,0,2,2,0,0,0,0,0,0,54,0,0,1,1,0,8,0,0.05,14,0.83
XMLSchemaFactory,4.21,9,0,1,24,0,0,0.5,5,1,42,7,1100,465,0,0,13,2,0,14,0,0.54,59,0.83
XPointerHandler,3.12,20,1,0.06,11,0,5,2.5,6,1,32,10,100,1195,1,0,10,3,0,24,0,0.13,75,0.83
SpecialCaseErrorHandler,2,0,0,1,0,1,3,0,1,0,0,0,0,46,0,0,2,0,0,6,0,0.4,12,0.83
WrappedOutputStream,1.86,0,0,1,0,1,1,0,2,2,0,0,0,144,0,0,4,0,0,7,0,1,13,0.83
SerializerFactory,0.33,0,0,1,0,2,3,0,0,0,0,0,0,108,0,0,2,0,1,6,0,0.07,2,0.83
HTMLDocumentImpl,2.24,0,1,0,9,1,1,2,1,5,14,0,0,726,15,0,9,5,0,34,0,0.04,76,0.83
XMLEntityManager,6.56,32,0,1,32,19,52,5.5,13,0,111,13,3111,3206,24,0,65,5,0,54,0,0.16,354,0.82
NamespaceContext,0,0,0,1,0,18,38,0,0,0,0,0,0,141,0,0,2,0,6,9,0,0,0,0.82
XMLLocatorWrapper,1.75,0,0,1,0,1,2,0,1,0,0,0,0,81,0,0,1,2,0,12,0,1,21,0.82
XNI2SAX,1.64,7,9,1,6,1,5,1,2,1,13,3,0,115,0,0,4,2,0,11,0,0.65,18,0.82
XMLEventImpl,1.18,0,0,1,2,0,0,0,0,0,2,0,0,142,0,0,2,3,14,17,0,0.38,20,0.81
IndentPrinter,2.29,4,16,1,1,0,0,0,0,1,4,1,0,330,0,0,5,3,0,17,0,0.54,39,0.81
DOMNormalizer,9.53,26,0,1,38,2,2,6.5,10,0,134,10,2111,2012,5,0,24,2,0,32,1,0.1,305,0.81
DTDGrammar,3.25,41,0,1,19,4,45,7.5,13,0,89,9,6100,2826,21,0,75,9,1,102,4,0.13,332,0.8
XMLGrammarPreparser,1.88,4,0,1,6,1,1,0,4,0,17,2,0,336,0,0,15,3,0,17,0,0.48,32,0.8
DOMParserImpl,8.6,6,1,0.23,15,0,0,5.5,1,3,67,3,1100,1341,9,0,22,3,1,25,0,0.23,215,0.8
DocumentImpl,3.53,19,26,0.18,13,5,7,4,1,4,50,4,3100,1399,6,0,8,2,4,60,1,0.19,212,0.8
ASDOMImplementationImpl,1,0,1,1,3,0,0,0,1,2,4,0,0,60,0,0,1,0,0,4,0,0,4,0.8
AttrImpl,3.39,5,14,0.25,5,13,30,4,0,1,21,3,110,1125,11,0,5,4,4,46,1,0.15,156,0.8
NamespaceSupport,2.58,0,0,1,2,7,23,0,2,0,3,0,0,297,1,0,5,2,3,12,0,1,31,0.8
XMLDTDValidator,5.4,31,0,1,30,6,8,6.5,17,0,115,11,3110,2060,0,0,66,7,3,48,0,0.27,259,0.8
PSVIErrorList,2.67,0,0,1,0,0,0,0,1,1,0,0,0,57,2,0,3,1,0,6,0,0.6,16,0.8
XSGrammarMerger,3,5,0,1,11,0,0,0.5,0,2,32,5,3010,113,0,0,0,1,0,8,0,0,24,0.8
ASElementDeclaration,0,0,0,1,0,0,0,0,0,0,0,0,0,129,16,0,4,0,0,16,0,0,0,0.8
ASEntityDeclaration,0,0,0,1,0,0,0,0,0,0,0,0,0,56,8,0,2,0,0,8,0,0,0,0.8
XDouble,6,0,0,1,2,1,2,0.5,0,0,2,0,0,177,4,0,2,1,0,7,0,1,42,0.8
XFloat,6,0,0,1,2,1,2,0.5,0,0,2,0,0,175,4,0,2,1,0,7,0,1,42,0.8
XSCMValidator,0,0,0,1,0,3,4,0,0,0,0,0,0,93,0,0,2,0,3,8,0,0,0,0.8
CharactersImpl,1.83,0,0,1,1,0,0,0,0,1,1,0,0,61,4,0,1,1,0,6,0,0.3,11,0.8
StartElementImpl,2.33,0,0,1,1,0,0,0,0,2,1,0,0,95,4,0,3,1,0,6,0,0.2,14,0.8
Writer,10.55,0,0,1,1,2,2,3,0,0,2,0,0,776,0,0,29,1,0,11,0,0.22,116,0.8
HTMLBuilder,3.2,1,0,1,7,0,0,0,2,0,12,1,0,187,0,0,5,2,0,10,0,0.76,32,0.8
XMLGregorianCalendarImpl,4.62,0,0,1,5,1,2,4.5,0,1,7,0,0,3013,0,0,43,9,0,69,0,0.25,319,0.79
SAXParserImpl,1.76,8,0,1,14,1,1,0.5,5,1,35,5,10,592,8,0,15,3,0,17,0,0.87,30,0.79
DocumentTypeImpl,3.59,1,2,0.43,3,4,6,0.5,1,3,11,1,0,432,8,0,10,4,1,22,0,0.12,79,0.78
NotationImpl,2.22,0,1,0.05,2,4,4,0,0,1,4,0,0,163,5,0,5,1,1,9,0,0.14,20,0.78
XSTypeDefinition,0,0,0,1,0,15,34,0,0,0,0,0,0,80,7,0,2,0,7,7,0,0,0,0.78
XMLDTDProcessor,4.15,11,0,1,16,7,12,4,11,0,93,6,2100,1662,0,0,40,10,2,53,0,0.42,220,0.78
ListData,2.56,0,0,1,0,2,2,0,2,1,0,0,0,81,5,0,2,1,0,9,1,0.75,23,0.78
NamedNodeMapImpl,1.78,0,0,1,0,0,0,0,1,0,0,0,0,53,0,0,1,1,0,9,1,0.43,16,0.78
HTMLSerializer,8.39,11,0,0.55,6,0,0,5.5,0,1,33,2,1110,781,5,0,3,1,1,18,0,0.19,151,0.78
XMLAttributesImpl,2.92,12,0,1,4,10,21,2.5,2,0,15,2,1100,1156,5,0,14,8,0,51,0,0.56,149,0.77
ASAttributeDeclaration,0,0,0,1,0,0,0,0,0,0,0,0,0,63,10,0,3,0,0,10,0,0,0,0.77
XMLSchemaLoader,4.24,30,0,1,43,4,23,4.5,14,0,114,15,5111,1323,8,0,49,4,0,42,0,0.14,178,0.76
Printer,2.06,0,0,1,0,5,52,0,1,0,0,0,0,321,0,0,8,4,1,18,0,0.39,37,0.76
SchemaDOMParser,3.05,6,11,1,14,3,17,1.5,8,1,58,3,110,561,8,0,15,1,0,22,3,0.45,67,0.76
XMLNamespaceBinder,3.42,3,0,1,9,3,3,1,6,0,29,1,0,793,0,0,15,7,1,33,0,0.47,113,0.76
DOMASBuilderImpl,1.77,3,0,0,11,0,0,0.5,2,4,25,1,0,248,0,0,6,1,0,13,0,0.19,23,0.75
TextImpl,4.84,1,0,0.25,2,4,6,5,0,3,4,1,0,616,9,0,1,2,3,19,0,0.24,92,0.75
XNIException,1.5,0,0,1,0,10,14,0,0,3,0,0,0,87,0,0,2,0,2,6,0,0.33,9,0.75
ConfigurableValidationState,1.67,0,0,1,0,1,2,0,0,1,0,0,0,97,0,0,2,2,0,9,0,0.46,15,0.75
XMLCatalogResolver,2.73,0,0,1,5,0,0,0,0,0,11,0,0,520,11,0,6,4,0,22,0,0.14,60,0.75
XSGrammarBucket,4.43,3,0,1,1,7,34,1,2,0,3,1,0,205,0,0,2,0,0,7,2,0.47,31,0.75
DoubleDV,2.8,0,2,1,3,0,0,0,0,1,11,0,0,224,0,0,0,1,0,5,0,0,14,0.75
FloatDV,1.25,0,2,1,3,0,0,0,0,1,11,0,0,205,0,0,0,1,0,4,0,0,5,0.75
XQName,1.4,0,2,1,0,0,0,0,0,1,0,0,0,25,0,0,0,1,0,5,0,0.17,7,0.75
ObjectListImpl,2.33,0,0,1,0,0,0,0,1,1,0,0,0,84,4,0,3,1,0,9,0,0.75,21,0.75
StringListImpl,2.8,0,0,1,0,0,0,0,1,1,0,0,0,129,4,0,4,1,0,10,0,0.75,28,0.75
1,1.33,0,0,1,0,0,0,0,0,1,0,0,0,16,0,0,1,0,0,3,1,0.33,4,0.75
2,1.33,0,0,1,0,0,0,0,0,1,0,0,0,16,0,0,1,0,0,3,1,0.33,4,0.75
Counter,11.6,0,0,1,2,0,0,0.5,1,0,4,0,0,536,0,0,27,1,0,5,0,0.33,58,0.75
DOMSerializerImpl,10.05,23,0,1,18,0,0,6,4,0,75,6,2100,1078,0,0,19,3,0,20,0,0.45,201,0.75
1,1.33,0,0,1,0,0,0,0,0,1,0,0,0,16,0,0,1,0,0,3,1,0.33,4,0.75
2,1.33,0,0,1,0,0,0,0,0,1,0,0,0,16,0,0,1,0,0,3,1,0.33,4,0.75
XMLChar,3.86,0,0,1,0,0,0,0,1,0,0,0,0,1017,0,0,9,0,0,22,0,0.12,85,0.73
XMLDTDScannerImpl,8.62,10,0,0.49,14,8,15,11,9,1,92,5,110,2249,0,0,32,4,1,42,0,0.33,362,0.73
ValueStoreBase,4.43,5,0,1,6,2,7,2,3,0,15,1,100,433,9,0,17,0,3,21,4,0.17,93,0.73
ItemPSVI,0,0,0,1,0,25,48,0,0,0,0,0,0,199,0,0,6,0,6,16,0,0,0,0.73
SAXLocatorWrapper,1.67,0,0,1,0,2,5,0,0,0,0,0,0,77,1,0,2,3,0,12,0,0.33,20,0.73
SmallContainer,2.25,0,0,1,2,0,0,0,1,1,3,0,0,129,1,0,3,0,0,8,2,0.75,18,0.73
TeeXMLDocumentFilterImpl,1,0,0,1,0,1,1,0,2,0,0,0,0,137,0,0,3,6,1,22,0,0.81,22,0.73
XPointerPart,0,0,0,1,0,1,4,0,0,0,0,0,0,96,0,0,3,0,2,8,0,0,0,0.73
FeaturePropagationTest,1.17,0,0,1,0,0,0,0,0,2,0,0,0,137,0,0,3,0,0,12,3,0.11,14,0.73
JAXP12Tests,1,1,0,1,3,0,0,0,0,2,4,1,0,206,8,0,7,0,0,10,3,0.89,10,0.73
ErrorStorer,1.62,8,0,1,3,2,4,0,1,0,8,3,1000,107,0,0,1,1,0,8,1,0.29,13,0.71
EntityReferenceImpl,3.78,0,1,0.29,2,3,4,0,0,3,3,0,0,328,1,0,3,1,1,9,0,0.11,34,0.71
XSComplexTypeDefinition,0,0,0,1,0,8,25,0,0,0,0,0,0,91,10,0,4,0,2,10,0,0,0,0.71
ValidationManager,1,1,0,1,1,20,24,0,1,0,1,1,0,50,0,0,3,2,0,8,0,0.43,8,0.71
XMLEntityDescriptionImpl,1.7,0,1,1,0,0,0,0,0,1,0,0,0,150,2,0,1,2,0,10,0,0.71,17,0.71
ExternalEntity,1,0,0,1,0,0,0,0,1,1,0,0,0,66,1,0,2,0,0,7,2,0.6,7,0.71
InternalEntity,1,0,0,1,0,0,0,0,0,1,0,0,0,67,1,0,2,0,0,8,2,0.3,8,0.71
SubstitutionGroupHandler,5.3,13,0,1,10,5,13,2,4,0,29,4,1100,316,0,0,5,0,0,10,2,0.42,53,0.71
XPathMatcherStack,1.22,0,0,1,1,1,5,0,2,0,4,0,0,80,0,0,3,2,0,9,0,0.75,11,0.71
BaseDVFactory,1,2,0,1,5,0,0,0,1,1,58,1,0,211,0,0,2,0,1,6,1,0.07,6,0.71
LSInputListImpl,1.88,0,0,1,0,0,0,0,1,1,0,0,0,88,4,0,3,1,0,8,0,0.71,15,0.71
ShortListImpl,2.57,0,0,1,1,0,0,0,1,1,2,0,0,88,3,0,3,1,0,7,0,0.67,18,0.71
CMNode,0.91,0,0,1,1,3,11,0,1,0,1,0,0,118,0,0,6,3,8,11,0,0.09,10,0.71
REUtil,6.19,1,0,1,3,0,0,3,1,0,21,1,0,337,0,0,2,0,0,16,0,0.02,99,0.71
StartDocumentImpl,1.62,0,0,1,0,0,0,0,0,1,0,0,0,84,5,0,5,2,0,8,0,0.14,13,0.71
Errors,1.12,1,0,1,2,1,1,0,1,0,2,1,0,50,0,0,1,1,0,8,1,0.29,9,0.71
HTMLdtd,2.94,0,0,1,1,0,0,0,0,0,2,0,0,507,0,0,20,0,0,16,0,0.07,47,0.71
XMLDTDContentModelHandler,0,0,0,1,0,6,13,0,0,0,0,0,0,237,0,0,5,0,27,12,0,0,0,0.71
CoreDocumentImpl,2.83,7,6,0.57,27,26,88,6,5,3,66,2,1110,2728,49,0,23,21,5,129,4,0.04,365,0.71
AttrNSImpl,3.77,2,3,0.14,4,1,1,0,0,2,12,2,0,287,0,0,5,0,2,13,0,0.31,49,0.7
URI,6.88,0,0,1,1,7,13,4.5,2,0,1,0,0,2129,0,0,24,8,0,58,0,0.2,399,0.7
DTest,8.03,0,0,1,7,0,0,3,0,0,12,0,0,1684,0,0,12,0,0,29,12,0.47,233,0.7
XMLErrorReporter,2.19,10,0,1,7,51,130,2.5,2,0,14,6,1100,543,9,0,16,4,0,21,0,0.12,46,0.7
ASContentModel,0,0,0,1,0,0,0,0,0,0,0,0,0,119,11,0,5,0,0,11,0,0,0,0.69
PSVIWriter,3.25,5,0,1,43,1,1,5.5,5,0,250,3,1110,2311,0,0,21,8,0,114,0,0.04,371,0.68
DOMParserSaveEncoding,1.8,0,0,0,1,1,1,0,0,4,1,0,0,34,1,0,1,0,0,5,1,0.17,9,0.67
Model,2.27,0,0,1,0,1,3,0,0,1,0,0,0,188,0,0,3,1,0,11,0,0.53,25,0.67
DOMImplementationImpl,6.67,0,2,0.33,1,0,0,0,1,1,1,0,0,73,0,0,1,0,6,3,0,0,20,0.67
PSVIDOMImplementationImpl,1.33,0,2,1,1,0,0,0,1,2,1,0,0,53,0,0,1,0,1,3,0,0,4,0.67
SAXInputSource,1.75,0,0,0,0,1,1,0,0,1,0,0,0,131,1,0,2,3,0,12,0,0.61,21,0.67
XMLErrorCode,1.5,0,0,1,0,1,1,0,0,0,0,0,0,55,0,0,2,1,0,4,0,1,6,0.67
Version,1,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,2,0,0,2,1,0,2,0.67
ByteBufferPool,1.4,0,0,1,0,1,6,0,1,0,0,0,0,39,0,0,5,1,0,5,0,1,7,0.67
CharacterBufferPool,2,1,0,1,1,2,3,0,1,0,2,1,0,72,0,0,8,1,0,6,0,1,12,0.67
ASObject,0,0,0,1,0,0,0,0,0,0,0,0,0,103,0,0,6,0,7,12,0,0,0,0.67
AbstractDateTimeDV,5.26,17,2,1,3,1,4,8.5,0,1,27,1,100,1058,0,0,5,3,11,35,0,0.11,184,0.67
Base64BinaryDV,1.33,1,1,1,5,0,0,0,0,1,10,1,0,57,0,0,0,1,0,3,0,0,4,0.67
BaseSchemaDVFactory,1.5,5,0,1,7,2,2,0.5,1,1,97,1,1000,287,1,0,2,1,2,6,0,0.4,9,0.67
EntityDV,1.67,0,1,1,4,0,0,0,0,1,9,0,0,21,0,0,0,1,0,3,0,0,5,0.67
ExtendedSchemaDVFactoryImpl,1,0,0,1,3,0,0,0,1,2,10,0,0,50,0,0,1,0,0,3,1,1,3,0.67
HexBinaryDV,1.33,1,1,1,5,0,0,0,0,1,10,1,0,54,0,0,0,1,0,3,0,0,4,0.67
IDDV,1.67,0,1,1,4,0,0,0,0,1,10,0,0,20,0,0,0,1,0,3,0,0,5,0.67
